0.746700997748121,0.768254990012792,0.746700997748121,0.783525314756844,0.746700997748121
0.88719396241504,0.984669665027468,0.88719396241504,0.984669665027468,0.88719396241504
1,0.99491209541884,0.99491209541884,1,0.99491209541884
0.882699833273364,0.868672438060457,0.884432849496079,0.868672438060457,0.868672438060457
0.707293622086581,0.895449141949939,0.707293622086581,0.707293622086581,0.817129269351426
0.750634427917248,0.883044178503042,0.750634427917248,0.883044178503042,0.750634427917248
0.963889943224785,0.952860456316557,0.815559195332753,0.815559195332753,0.815559195332753
0.902442212645838,0.902442212645838,0.994708507198084,0.902442212645838,0.902442212645838
0.999085107170686,0.999877893911616,0.999085107170686,0.999085107170686,1
0.937136349304637,0.835398066767084,0.835398066767084,0.835398066767084,0.835398066767084
0.691666666672972,0.691666666672972,0.691666666672972,1,0.87174202127062
0.959512326378899,0.956180609318835,0.959512326378899,0.956180609318835,0.956180609318835
0.863178630104812,0.863178630104812,0.967698661574104,0.887007334087684,0.863178630104812
0.999947045747831,1,0.999947045747831,0.999947045747831,1
0.942912905586127,0.895664264236984,0.961141634856176,0.895664264236984,0.895664264236984
0.898383892177662,0.898383892177662,0.898383892177662,0.975088664687064,0.925606422133569
0.728005879871489,0.91512872432213,0.728005879871489,0.728005879871489,0.84765462847281
0.954537580670149,0.998390596527315,0.954537580670149,0.954537580670149,0.954537580670149
1,0.97526334477152,0.97526334477152,0.97526334477152,0.981474254112982
0.839955825991638,0.839955825991638,0.839955825991638,0.871246072063514,0.839955825991638
0.962188736906683,1,0.962188736906683,0.962188736906683,0.962188736906683
0.942464393963746,0.864112519971968,0.864112519971968,0.872631842612464,0.864112519971968
0.894243150476541,0.894243150476541,0.894243150476541,0.897203559572517,0.902616631872661
0.901275867865479,0.891999477949867,0.891999477949867,0.901275867865479,0.891999477949867
0.798900284200499,0.798900284200499,0.92611339949508,0.798900284200499,0.818556661753973
1,0.971399027468578,0.971399027468578,0.971399027468578,0.995770482106309
0.912325977646105,1,0.912325977646105,0.912325977646105,0.912325977646105
0.818143835851515,0.843564356437128,0.744632671201543,0.744632671201543,0.744632671201543
0.9856113187343,0.853686053123965,0.853686053123965,0.853686053123965,0.853686053123965
0.603921779802477,0.603921779802477,0.603921779802477,0.795646884587768,0.603921779802477
0.938144592648314,0.949154702240776,0.938144592648314,0.940897858316021,0.938144592648314
0.887047182193783,0.953839374247764,0.99564862659463,0.887047182193783,0.887047182193783
0.850475139573973,0.781149119524343,0.781149119524343,0.781149119524343,0.781149119524343
0.940665561596688,0.940665561596688,0.940665561596688,0.940665561596688,0.964421760763798
0.408626879063377,0.790204880839156,0.408626879063377,0.408626879063377,0.408626879063377
